Name,Company,Address,Postal,City,State,Country
Resilience CMH II,Overwatch Capital,"within Canal Winchester, OH",431109,Canal Winchester,Ohio,USA
Crown Castle Columbus (OH1),CROWN CASTLE,101 E Town St,43215,Columbus,Ohio,USA
Expedient Dublin,Expedient Data Centers,5700 Innovation Drive,43016,Dublin,Ohio,USA
STACK Infrastructure NAL01A,STACK INFRASTRUCTURE,7300 Souder Rd,43054,New Albany,Ohio,USA
STACK Infrastructure NAL01B,STACK INFRASTRUCTURE,7300 Souder Rd,43054,New Albany,Ohio,USA
eNET CMH-1,"eNET, Inc",3000 E. Dublin-Granville Rd,43231,Columbus,Ohio,USA
Racksquared Value Way Datacenter,RackSquared,2560 Value Way Drive,43224,Columbus,Ohio,USA
Vantage OH2 - Millersport,Vantage Data Centers,State Route 204 and State Route 37,43046,Millersport,Ohio,USA
Cogent Data Center - Columbus 2,"Cogent Communications, Inc.",161 East Goodale St,43215,Columbus,Ohio,USA
Citynet Columbus,"Citynet, LLC",251 Neilston St,43215,Columbus,Ohio,USA
226 North Fifth Street,Hackman Capital Partners,226 North Fifth Street,43215,Columbus,Ohio,USA
QTS New Albany 2 DC2,QTS Data Centers,675 Beech Road SW,43054,New Albany,Ohio,USA
ICS Main POP,ICS,226 North Fifth Street,43215,Columbus,Ohio,USA
Amazon AWS CMH - Crosby Campus,Amazon AWS,6645-6685 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - Newton Campus,Amazon AWS,2575-2875 Newton Court,43031,Johnstown,Ohio,USA
Amazon AWS - 11793 Vans Valley,Amazon AWS,11793 Vans Valley Rd,43021,Galena,Ohio,USA
Microsoft - Beech Rd NW & Fitzwilliam Ln,Microsoft,Beech Rd NW & Fitzwilliam Ln,43031,New Albany,Ohio,USA
Amazon AWS CMH - Scioto Campus,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - Industrial Parkway Campus,Amazon AWS,8619 Industrial Parkway,43064,Plain City,Ohio,USA
Amazon AWS CMH - Beech North Campus,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Warner Campus,Amazon AWS,8567 Warner Road,43064,Plain City,Ohio,USA
Amazon AWS CMH - Project Cosmo Bldg B,Amazon AWS,14684 Industrial Pkwy,43040,Marysville,Ohio,USA
Amazon AWS CMH - Beech South Campus,Amazon AWS,2540-2580 Beech Rd,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Hayden Campus,Amazon AWS,5109-5125 Hayden Run Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - Project Cosmo Campus,Amazon AWS,14684 Industrial Pkwy,43040,Marysville,Ohio,USA
Amazon AWS CMH - Project Cosmo Bldg A,Amazon AWS,14684 Industrial Pkwy,43040,Marysville,Ohio,USA
Amazon AWS CMH - Cosgray Campus,Amazon AWS,4600-4636 Cosgray Rd,43026,Hillard,Ohio,USA
Google New Albany Data Center,Google,1101 Beech Rd SW,43054,New Albany,Ohio,USA
LexisNexis Hilliard,LexisNexis,5000 Britton Pkwy,43026,Hilliard,Ohio,USA
Amazon AWS CMH - 6665 Crosby,Amazon AWS,6665 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - 2560 Beech,Amazon AWS,2560 Beech Rd,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Beech North C,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Scioto E,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 2675 Newton,Amazon AWS,2675 Newton Court,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Scioto G,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Compass New Albany,Compass Datacenters,6625 New Albany Rd E,43054,New Albany,Ohio,USA
Amazon AWS CMH - 2570 Beech,Amazon AWS,2570 Beech Rd,43031,Johnstown,Ohio,USA
Meta Prometheus - Building 5,Meta,5 Community Cir,43062,Etna,Ohio,USA
Aligned - 6770 Mink St,Aligned Data Centers,6770 Mink St SW,43062,Pataskala,Ohio,USA
Amazon AWS CMH - 5125 Hayden,Amazon AWS,5125 Hayden Run Rd,43026,Hillard,Ohio,USA
CyrusOne COL1 - New Albany,CyrusOne Data Centers,12181 Jug St,43031,Johnstown,Ohio,USA
Amazon AWS CMH - 8619 Industrial C,Amazon AWS,8619 Industrial Parkway,43064,Plain City,Ohio,USA
Amazon AWS CMH - 4600 Cosgray,Amazon AWS,4600 Cosgray Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 6685 Crosby,Amazon AWS,6685 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - 8567 Warner A,Amazon AWS,8567 Warner Road,43064,Plain City,Ohio,USA
Amazon AWS CMH - 8619 Industrial B,Amazon AWS,8619 Industrial Parkway,43064,Plain City,Ohio,USA
Meta Prometheus - Building 1,Meta,1 Community Cir,43062,Etna,Ohio,USA
Microsoft - 129 N High St,Microsoft,129 N High St,43025,Hebron,Ohio,USA
Meta Prometheus - Building 2,Meta,1 Community Cir,43062,Etna,Ohio,USA
Meta Prometheus - Building 8,Meta,7 Community Cir,43062,Etna,Ohio,USA
Meta Prometheus - Building 4,Meta,3 Community Cir,43062,Etna,Ohio,USA
EdgeConneX Ashville,EdgeConneX,Weigand Rd,43103,Ashville,Ohio,USA
QTS New Albany 3,QTS Data Centers,6140 Babbitt Rd,43054,New Albany,Ohio,USA
Amazon AWS CMH - 6655 Crosby,Amazon AWS,6655 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - 8619 Industrial A,Amazon AWS,8619 Industrial Parkway,43064,Plain City,Ohio,USA
Amazon AWS CMH - 8619 Industrial D,Amazon AWS,8619 Industrial Parkway,43064,Plain City,Ohio,USA
Amazon AWS CMH - 8567 Warner B,Amazon AWS,8567 Warner Road,43064,Plain City,Ohio,USA
Amazon AWS CMH - Scioto D,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Windstream Columbus,Windstream,180 E Broad St,43215,Columbus,Ohio,USA
Amazon AWS CMH - 2580 Beech,Amazon AWS,2580 Beech Rd,43031,Johnstown,Ohio,USA
3439-3445 Clover Valley Road,Meta,3439-3445 Clover Valley Rd,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Beech North E,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Scioto F,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Meta Prometheus - Building 6,Meta,5 Community Cir,43062,Etna,Ohio,USA
Meta Prometheus Campus,Meta,1 Community Cir,43062,Etna,Ohio,USA
Amazon AWS CMH - 4612 Cosgray,Amazon AWS,4612 Cosgray Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - Scioto C,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 4624 Cosgray,Amazon AWS,4624 Cosgray Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - Beech North A,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Meta Prometheus - Building 3,Meta,3 Community Cir,43062,Etna,Ohio,USA
Amazon AWS CMH - 6645 Crosby,Amazon AWS,6645 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - 2550 Beech,Amazon AWS,2550 Beech Rd,43031,Johnstown,Ohio,USA
Google Lancaster Data Center,Google,105 Whiley Rd,43130,Lancaster,Ohio,USA
Aligned - Conesville Industrial Park,Aligned Data Centers,"Conesville Industrial Park, 47201 Co Rd 273",43811,Conesville,Ohio,USA
Amazon AWS CMH - 8567 Warner D,Amazon AWS,8567 Warner Road,43064,Plain City,Ohio,USA
Amazon AWS CMH - 6675 Crosby,Amazon AWS,6675 Crosby Court,43016,Dublin,Ohio,USA
Amazon AWS CMH - 2540 Beech,Amazon AWS,2540 Beech Rd,43031,Johnstown,Ohio,USA
Amazon AWS CMH - 5113 Hayden,Amazon AWS,5113 Hayden Run Rd,43026,Hillard,Ohio,USA
Google Lockbourne Data Center,Google,5076 S High St,43137,Lockbourne,Ohio,USA
Amazon AWS CMH - 5117 Hayden,Amazon AWS,5117 Hayden Run Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 5109 Hayden,Amazon AWS,5109 Hayden Run Rd,43026,Hillard,Ohio,USA
3000-3007 Etna Pkwy,Microsoft,3000-3007 Etna Pkwy,43062,Pataskala,Ohio,USA
Amazon AWS CMH - 5121 Hayden,Amazon AWS,5121 Hayden Run Rd,43026,Hillard,Ohio,USA
QTS New Albany 2 DC1,QTS Data Centers,785 Beech Road SW,43054,New Albany,Ohio,USA
Amazon AWS CMH - Scioto B,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 8567 Warner C,Amazon AWS,8567 Warner Road,43064,Plain City,Ohio,USA
Meta Prometheus - Building 7,Meta,7 Community Cir,43062,Etna,Ohio,USA
Amazon AWS CMH - Scioto A,Amazon AWS,4120-4188 Scioto Darby Creek Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - 4636 Cosgray,Amazon AWS,4636 Cosgray Rd,43026,Hillard,Ohio,USA
Amazon AWS CMH - Beech North D,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Amazon AWS CMH - 2775 Newton,Amazon AWS,2775 Newton Court,43031,Johnstown,Ohio,USA
Amazon AWS CMH - Beech North B,Amazon AWS,2890-2970 Beech Road,43031,Johnstown,Ohio,USA
Refugee Rd SW,Microsoft,Refugee Rd SW,43062,Pataskala,Ohio,USA
4500 Beech Rd NW,KARIS Critical,4500 Beech Rd NW,43031,Johnstown,Ohio,USA
Microsoft - Thornwood Dr SW,Microsoft,Thornwood Dr SW & Hallie Ln Rd,43056,Heath,Ohio,USA
Google Johnstown,Google,2565 Harrison Rd NW,43031,Johnstown,Ohio,USA
Lumen Columbus 2,Lumen,226 North Fifth Street,43215,Columbus,Ohio,USA
Borden Building,Unknown Company,180 E Broad St,43215,Columbus,Ohio,USA
DataBank - 251 Neilston St,DataBank,251 Neilston St,43215,Columbus,Ohio,USA
EdgeConneX New Albany - Phase II,EdgeConneX,Clover Vly Rd NW,43031,Johnstown,Ohio,USA
Vantage OH1 - New Albany Campus,Vantage Data Centers,3325-3205 Horizon Court,43031,Johnstown,Ohio,USA
EdgeConneX New Albany - Phase I,EdgeConneX,9850 Innovation Campus Wy,43031,Johnstown,Ohio,USA
Lumen Columbus,Lumen,226 North Fifth Street,43215,Columbus,Ohio,USA
Vantage OH1 - Building 2,Vantage Data Centers,3205 Horizon Court,43031,Johnstown,Ohio,USA
Lumen Columbus 1,Lumen,266 North 5th St,43215,Columbus,Ohio,USA
QTS New Albany 1 DC1,QTS Data Centers,1225 Beech Rd SW,43054,New Albany,Ohio,USA
Amazon AWS CMH - 2875 Newton,Amazon AWS,2875 Newton Court,43031,Johnstown,Ohio,USA
QTS New Albany 1 DC2,QTS Data Centers,1275 Beech Rd SW,43054,New Albany,Ohio,USA
Amazon AWS CMH - 2575 Newton,Amazon AWS,2575 Newton Court,43031,Johnstown,Ohio,USA
Vantage OH1 - Building 1,Vantage Data Centers,3325 Horizon Court,43031,Johnstown,Ohio,USA
Vantage OH1 - Building 3,Vantage Data Centers,3205 Horizon Court,43031,Johnstown,Ohio,USA
Hostrunway Columbus,Hostrunway,within 2 km from the city,43004,Blacklick,Ohio,USA
Brightspeed Mansfield,Brightspeed,25 S Mulberry St,46151,Mansfield,Ohio,USA
TKG Data Center,The Karcher Group,5590 Lauby Rd,44720,North Canton,Ohio,USA
CBTS Mason Data Center,CBTS,784 Forrest Hill St.,45040,Mason,Ohio,USA
Ark Data Centers Youngstown,Ark Data Centers,1343 Belmont Ave,44504,Youngstown,Ohio,USA
Ark Data Centers Canton,Ark Data Centers,4726 Hills and Dales Rd. NW,44708-1512,Canton,Ohio,USA
Bitdeer Massillon,Bitdeer Technologies Group,2527-2799 9th St SW,44647,Massillon,Ohio,USA
LSTI 401 Market,LightSpeed Technologies,401 Market Ave N,44702,Canton,Ohio,USA
Untangled Technology Data Center,Untangled Technology,401 Tuscarawas St W,44702,Canton,Ohio,USA
Iron Mountain Data Centers OHS-1,Iron Mountain Data Centers,3366 S Tech Blvd,45342,Miamisburg,Ohio,USA
DataYard,DataYard,130 West 2nd Street,45402,Dayton,Ohio,USA
The 130 Building,The 130 Building,130 West 2nd Street,45402,Dayton,Ohio,USA
Amazon AWS - Project Galaxy,Amazon AWS,W Millcreek Rd & S Vandemark Rd,45365,Sidney,Ohio,USA
Encore Technologies MSB1,Encore Technologies,9333 N Springboro Pike,45342,Miamisburg,Ohio,USA
Brightspeed Sidney,Brightspeed,125 N Main Ave,45365,Sidney,Ohio,USA
J5 LLC,Unknown Company,"Piqua I-75 Business and Industrial Park, Farrington Rd",45356,Piqua,Ohio,USA
Amazon AWS - 1488 US-68,Amazon AWS,1488 South US-68,45385,Xenia,Ohio,USA
Lumen Dayton 2,Lumen,130 W 2nd St,45402,Dayton,Ohio,USA
PRSM Preble County,PRSM Group,Orphans Rd & Oxford Gettysburg Rd,45320,Jackson Township,Ohio,USA
Lumen Dayton 1,Lumen,600 S Broadway Street,45408,Dayton,Ohio,USA
Lumen Dayton 3,Lumen,1 S Main St,45402,Dayton,Ohio,USA
Google Franklin Furnace,Google,Gallia Pike,45629,Franklin Furnace,Ohio,USA
Strata Expanse AI Center of Excellence,Strata Expanse,1476 County Rd 1A,45638,Ironton,Ohio,USA
Flexential Cincinnati Data Center,Flexential,5307 Muhlhauser Rd,45011,Hamilton,Ohio,USA
"DartPoints Cincinnati, OH - CVG01",DartPoints,302 West Third Street,45202,Cincinnati,Ohio,USA
CyrusOne CIN97 - Cincinnati,CyrusOne Data Centers,4600 McAuley Place,45242,Blue Ash,Ohio,USA
CyrusOne CIN2 - Cincinnati,CyrusOne Data Centers,229 West 7th St.,45202,Cincinnati,Ohio,USA
CyrusOne CIN4 - Hamilton,CyrusOne Data Centers,103 Knightsbridge Drive,45011,Hamilton,Ohio,USA
H5 Data Centers Cincinnati II,H5 Data Centers,925 Dalton Ave,45203,Cincinnati,Ohio,USA
CyrusOne CIN3 - Mason,CyrusOne Data Centers,4800 Parkway Drive,45040,Cincinnati,Ohio,USA
H5 Data Centers Cincinnati,H5 Data Centers,360 Gest Street,45203,Cincinnati,Ohio,USA
CenterGrid - Hamilton,CenterGrid,101 Knightsbridge Dr,45011,Hamilton,Ohio,USA
LightHouse CLT01,LightHouse Data Centers,1380 University Blvd,45011,Hamilton,Ohio,USA
Encore Technologies BLU1,Encore Technologies,11515 Grooms Rd,45242,Blue Ash,Ohio,USA
Encore Technologies NOR1,Encore Technologies,4620 Wesley Ave,45212,Cincinnati,Ohio,USA
 I74 Wired Data Center,I74 Wired,2300 Montana Ave,45211,Cincinnati,Ohio,USA
Prologis Trenton Industrial Park,Prologis,within Trenton Industrial Park,45067,Trenton,Ohio,USA
DataBank - 334 Gest St,DataBank,334 Gest St,45203,Cincinnati,Ohio,USA
Lumen Cincinnati 3,Lumen,1428 W. 8th St,45203,Cincinnati,Ohio,USA
Lumen Cincinnati 1,Lumen,400 Pike Street,45202,Cincinnati,Ohio,USA
Lumen Cincinnati 2,Lumen,9490 Meridian Way,45069,West Chester,Ohio,USA
CBTS Cincinnati Data Center,CBTS,1 Main St.,45202,Cincinnati,Ohio,USA
CBTS Hamilton Data Center,CBTS,123 Pine St,45011,Hamilton,Ohio,USA
CBTS Gold Coast Data Center,CBTS,55 Miners Way,45249,Blue Ash,Ohio,USA
CBTS Lebanon Data Center,CBTS,4433 Tree Top Way,45036,Lebanon,Ohio,USA
Bitdeer Clarington,Bitdeer Technologies Group,"Hannibal Industrial Park, 42722 OH-7",43915,Clarington,Ohio,USA
Brightspeed Lima,Brightspeed,122 S Elizabeth St,45801,Lima,Ohio,USA
Form8tion Van Wert,Form8tion Data Centers,Marsh Rd & US-30,45891,Van Wert,Ohio,USA
Microtronix Datacenter,"Microtronix ESolutions, LLC",349 Wayne St,45876,Ohio,Ohio,USA
5CDC Columbus - CMH01,5C Group Inc.,601 Benjamin Dr,45502,Springfield,Ohio,USA
LexisNexis Springfield,LexisNexis,601 Benjamin Dr,45502,Springfield,Ohio,USA
Brightspeed Warren,Brightspeed,220 S Park Ave,44481,Warren,Ohio,USA
Bitdeer Niles,Bitdeer Technologies Group,1047 Belmont Ave,44446,Niles,Ohio,USA
H5 Data Centers Cleveland,H5 Data Centers,1625 Rockwell Ave,44114,Cleveland,Ohio,USA
Fusion Connect - Cleveland,Fusion Connect,1621 Euclid Ave,44115,Cleveland,Ohio,USA
Cogent Data Center - Cleveland,"Cogent Communications, Inc.",1621 Euclid Ave,44115,Cleveland,Ohio,USA
Ark Data Centers Independence,Ark Data Centers,7500 E. Pleasant Valley Rd,44131,Independence,Ohio,USA
Keith Building,K&D Real Estate Services,1621 Euclid Avenue,44115,Cleveland,Ohio,USA
BlueBridge Networks,"BlueBridge Networks, LLC",1255 Euclid Ave,44115,Cleveland,Ohio,USA
Cleveland Data Center,Green Bridge Real Estate,Corporate Drive / 12875,44130,Cleveland,Ohio,USA
Aligned NEO-01,Aligned Data Centers,2509 Hayes Ave,44870,Sandusky,Ohio,USA
BlueBridge Networks,"BlueBridge Networks, LLC",5915 Landerbrook,44124,Mayfield Hts,Ohio,USA
Expedient Garfield Heights 2,Expedient Data Centers,15248 NEO Parkway,44128,Cleveland,Ohio,USA
DataBank CLE1 - Downtown Cleveland,DataBank,1255 Euclid Avenue,44115,Cleveland,Ohio,USA
NCS Richmond Heights,NCS Datacom,26391 Curtiss Wright Pkwy,44143,Richmond Heights,Ohio,USA
Expedient Lewis Center,Expedient Data Centers,281 E Powell Rd,43035,Lewis Center,Ohio,USA
Public Square Tech Center,Morgan Reed Group,200 Euclid Avenue,44114,Cleveland,Ohio,USA
Brightspeed Lorain,Brightspeed,203 W 9th St,44052,Lorain,Ohio,USA
Everstream Parma Data Center,Everstream,12875 Corporate Dr,44130,Parma,Ohio,USA
Bay Pointe Data Center,Bay Pointe,2662 Brecksville Rd,44286,Richfield,Ohio,USA
Windstream Cleveland,Windstream,200 W Prospect Ave,44115,Cleveland,Ohio,USA
Cogent Data Center - Cleveland 2,"Cogent Communications, Inc.",2650 Rockefeller Ave,44115,Cleveland,Ohio,USA
Expedient Garfield Heights 1,Expedient Data Centers,15166 NEO Parkway,44128,Cleveland,Ohio,USA
Mangobay Cleveland,Mango Bay Internet,1277 E Schaaf Rd,44131,Brooklyn Heights,Ohio,USA
Lumen Cleveland 3,Lumen,1621 Euclid Avenue,44115,Cleveland,Ohio,USA
Sterling Telecom Office Building,"Sterling Telecom Office Building, LLC",1255 Euclid Avenue,44115,Cleveland,Ohio,USA
Lumen Cleveland 1,Lumen,4000 Chester Ave,44145,Cleveland,Ohio,USA
Lumen Cleveland 2,Lumen,1228 Euclid,44145,Cleveland,Ohio,USA
LightSpeed Data Center,LightSpeed Hosting,387 Medina Rd,44256,Medina,Ohio,USA
Ark Data Centers Akron 1,Ark Data Centers,191 E. Miller Ave,44301,Akron,Ohio,USA
Ark Data Centers Akron 2,Ark Data Centers,191 E. Miller Ave,44301,Akron,Ohio,USA
Cogent Data Center - Akron,"Cogent Communications, Inc.",120 N Broadway St,44304,Akron,Ohio,USA
FairlawnGig Service Center,FairlawnGig,3300 Fairlawn Service Drive,44333,Fairlawn,Ohio,USA
Lumen Akron 2,Lumen,110 South Alrington Street,44311,Akron,Ohio,USA
CyrusOne CIN5 - Lebanon,CyrusOne Data Centers,401 Kingsview Drive,45036,Lebanon,Ohio,USA
Brightspeed Lebanon,Brightspeed,20 N Mechanic St,45036,Lebanon,Ohio,USA
RACK59,RACK59 Data Center,7725 W Reno Avenue,73127,Oklahoma City,Oklahoma,USA
TierPoint Oklahoma City #2,TierPoint,4114 Perimeter Center Place,73112,Oklahoma City,Oklahoma,USA
TierPoint Oklahoma City #1,TierPoint,4121 Perimeter Center Dr.,73112,Oklahoma City,Oklahoma,USA
ValorC3 Oklahoma City Data Center,ValorC3 Data Centers,4442 Newcastle Rd,73119,Oklahoma City,Oklahoma,USA
MIDCON Recovery Solutions,MIDCON Recovery Solutions,13431 N. Broadway Extension,73114,Oklahoma City,Oklahoma,USA
Cerebras Oklahoma,Cerebras Systems,512 NW 62nd St,73118,Oklahoma City,Oklahoma,USA
Cogent Data Center - Oklahoma City,"Cogent Communications, Inc.",630 Southwest 7th Street,73109,Oklahoma City,Oklahoma,USA
Windstream Oklahoma City,Windstream,825 N Broadway Ave,73102,Oklahoma City,Oklahoma,USA
Lumen Oklahoma City 1,Lumen,201 Robert S Kerr Blvd,73102,Oklahoma City,Oklahoma,USA
Google Stillwater Campus,Google,N Perkins Rd & E Richmond Rd,74075,Stillwater,Oklahoma,USA
TierPoint Tulsa - Archer,TierPoint,322 E. Archer,74120,Tulsa,Oklahoma,USA
TierPoint Tulsa - State Farm,TierPoint,12151 E. State Farm Boulevard,74146,Tulsa,Oklahoma,USA
Jackson Technical Data Center,Jackson Technical,611 S Elgin Ave,74120,Tulsa,Oklahoma,USA
TulsaConnect East (DC-3),TulsaConnect,4500 S 129th E Ave,74134,Tulsa,Oklahoma,USA
OCOSA Data Center,"OCOSA Communication, LLC",321 S Boston Ave,74103,Tulsa,Oklahoma,USA
CORE Data Center,CORE Data Center,27039 S 4440 Rd,74301,Vinita,Oklahoma,USA
Philcade Data Center,Kanbar Properties,501 S Boston Ave,74103,Tulsa,Oklahoma,USA
Cherokee Data Center,Hewlett-Packard Enterprise (HPE),7400 N Lakewood Ave,74117,Tulsa,Oklahoma,USA
Tulsa Technology Exchange,Facility Gateway Corporation,509 S Boston Ave,74103,Tulsa,Oklahoma,USA
