state,state_code,year,total_consumption_mwh,prev_year_consumption,yoy_change_mwh,yoy_change_pct,new_dc_count,new_dc_capacity_mw,new_dc_energy_mwh,cumulative_dc_count,cumulative_dc_capacity,cumulative_dc_energy
Alabama,AL,2001,79358258.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2002,83067078.0,79358258.0,3708820.0,4.673514884865542,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2003,83844220.0,83067078.0,777142.0,0.9355595727106232,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2004,86870519.0,83844220.0,3026299.0,3.609430679896599,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2005,89201620.0,86870519.0,2331101.0,2.68342013704327,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2006,90677695.0,89201620.0,1476075.0,1.6547625480344417,0.0,0.0,0.0,0.0,0.0,0.0
Alabama,AL,2007,91828464.0,90677695.0,1150769.0,1.2690761493220577,1.0,4.5,35872.2,2.0,9.0,71744.4
Alabama,AL,2008,89707279.01,91828464.0,-2121184.989999994,-2.30994279725728,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2009,82844601.98,89707279.01,-6862677.030000001,-7.650078238617619,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2010,90862645.0,82844601.98,8018043.019999996,9.678413352671642,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2011,88995368.99000001,90862645.0,-1867276.0099999905,-2.0550535481329986,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2012,86182548.01,88995368.99000001,-2812820.980000004,-3.1606374712779357,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2013,87852107.02,86182548.01,1669559.0099999905,1.9372356104002249,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2014,90493727.02,87852107.02,2641620.000000015,3.0068943018050054,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2015,88845543.0,90493727.02,-1648184.0200000107,-1.8213240566782551,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2016,88225141.0,88845543.0,-620402.0,-0.6982927663574525,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2017,86241730.01,88225141.0,-1983410.9899999944,-2.24812447735277,0.0,0.0,0.0,2.0,9.0,71744.4
Alabama,AL,2018,90280456.0,86241730.01,4038725.989999994,4.683029885337053,1.0,4.5,33100.88222745723,3.0,13.5,104845.28222745722
Alabama,AL,2019,88095112.00999999,90280456.0,-2185343.9900000095,-2.4206169162459807,0.0,0.0,0.0,3.0,13.5,104845.28222745722
Alabama,AL,2020,83395605.02,88095112.00999999,-4699506.989999995,-5.334583137219392,0.0,0.0,0.0,3.0,13.5,104845.28222745722
Alabama,AL,2021,85585166.0,83395605.02,2189560.980000004,2.6255112358437858,0.0,0.0,0.0,3.0,13.5,104845.28222745722
Alabama,AL,2022,87027544.99,85585166.0,1442378.9899999946,1.6853142400868797,0.0,0.0,0.0,3.0,13.5,104845.28222745722
Alabama,AL,2023,84880358.99,87027544.99,-2147186.0,-2.4672487317052605,0.0,0.0,0.0,3.0,13.5,104845.28222745722
Alabama,AL,2024,87522932.01,84880358.99,2642573.0200000107,3.11329152167151,1.0,4.0,27701.176484276744,4.0,17.5,132546.45871173398
Alaska,AK,2001,5454080.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2002,5465489.0,5454080.0,11409.0,0.2091828502698897,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2003,5563682.0,5465489.0,98193.0,1.7966004505726754,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2004,5788484.0,5563682.0,224802.0,4.040525680655365,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2005,5912571.0,5788484.0,124087.0,2.1436873627015296,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2006,6182291.0,5912571.0,269720.0,4.561805684870423,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2007,6326610.0,6182291.0,144319.0,2.334393512049174,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2008,6325943.99,6326610.0,-666.0099999997765,-0.0105271227402949,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2009,6270170.9799999995,6325943.99,-55773.01000000071,-0.8816551346038823,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2010,6247038.02,6270170.9799999995,-23132.959999999963,-0.3689366697301764,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2011,6319539.95,6247038.02,72501.93000000063,1.1605808987857038,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2012,6416410.9799999995,6319539.95,96871.02999999931,1.5328810446083077,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2013,6268212.0,6416410.9799999995,-148198.97999999952,-2.3096865282154906,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2014,6164812.0,6268212.0,-103400.0,-1.6495932173321517,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2015,6159204.0,6164812.0,-5608.0,-0.0909678997510386,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2016,6123202.02,6159204.0,-36001.98000000045,-0.5845232598238416,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2017,6185799.0,6123202.02,62596.98000000045,1.022291601608801,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2018,5972466.98,6185799.0,-213332.01999999955,-3.4487383117362778,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2019,5818805.03,5972466.98,-153661.9500000002,-2.5728388371935407,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2020,5917576.989999999,5818805.03,98771.95999999905,1.697461239734974,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2021,5969339.0,5917576.989999999,51762.01000000071,0.8747162916084125,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2022,6002080.0,5969339.0,32741.0,0.5484861891743793,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2023,6024598.01,6002080.0,22518.009999999776,0.3751701076959949,0.0,0.0,0.0,0.0,0.0,0.0
Alaska,AK,2024,6046502.98,6024598.01,21904.97000000067,0.3635922257989902,1.0,0.15,1038.7941181603778,1.0,0.15,1038.7941181603778
Arizona,AZ,2001,62274304.0,,,,1.0,1.0,7971.599999999999,3.0,35.1,259812.84
Arizona,AZ,2002,62600737.0,62274304.0,326433.0,0.524185705873164,1.0,36.0,286977.6,4.0,71.1,546790.44
Arizona,AZ,2003,64079560.0,62600737.0,1478823.0,2.362309248851176,0.0,0.0,0.0,4.0,71.1,546790.44
Arizona,AZ,2004,66933251.00000001,64079560.0,2853691.0000000075,4.453356109186779,0.0,0.0,0.0,4.0,71.1,546790.44
Arizona,AZ,2005,69390686.0,66933251.00000001,2457434.9999999925,3.6714711496681858,0.0,0.0,0.0,4.0,71.1,546790.44
Arizona,AZ,2006,73252776.0,69390686.0,3862090.0,5.565718142633724,0.0,0.0,0.0,4.0,71.1,546790.44
Arizona,AZ,2007,77193206.0,73252776.0,3940430.0,5.379222761469135,1.0,5.8,46235.280000000006,5.0,76.9,593025.72
Arizona,AZ,2008,76267916.02000001,77193206.0,-925289.9799999892,-1.198667639222018,0.0,0.0,0.0,5.0,76.9,593025.72
Arizona,AZ,2009,73432929.01,76267916.02000001,-2834987.010000006,-3.7171423554520313,0.0,0.0,0.0,5.0,76.9,593025.72
Arizona,AZ,2010,72833030.0,73432929.01,-599899.0100000054,-0.8169346069776297,3.0,97.0,757915.2,8.0,173.9,1350940.92
Arizona,AZ,2011,74943645.0,72833030.0,2110615.0,2.8978816341981104,2.0,67.0,488082.672,10.0,240.9,1839023.592
Arizona,AZ,2012,75063343.0,74943645.0,119698.0,0.159717344946326,1.0,9.0,63748.64429999999,11.0,249.9,1902772.2363
Arizona,AZ,2013,75662037.02000001,75063343.0,598694.0200000107,0.7975850742485725,1.0,2.0,15469.6710168,12.0,251.9,1918241.9073168
Arizona,AZ,2014,76297684.99,75662037.02000001,635647.9699999839,0.8401147986961557,0.0,0.0,0.0,12.0,251.9,1918241.9073168
Arizona,AZ,2015,77349415.96,76297684.99,1051730.9699999988,1.3784572495716545,1.0,9.0,61855.2458156457,13.0,260.9,1980097.1531324456
Arizona,AZ,2016,78237828.02,77349415.96,888412.0600000024,1.148569835949932,2.0,45.0,289853.68189211574,15.0,305.9,2269950.8350245613
Arizona,AZ,2017,77646262.01,78237828.02,-591566.0099999905,-0.756112516120422,3.0,207.0,1313527.0725181443,18.0,512.9,3583477.9075427055
Arizona,AZ,2018,78346301.99000001,77646262.01,700039.9800000042,0.9015758928740788,1.0,9.0,60018.0831596752,19.0,521.9,3643495.990702381
Arizona,AZ,2019,77929170.02000001,78346301.99000001,-417131.9699999988,-0.5324207517200248,3.0,84.2,545940.4892425815,22.0,606.1,4189436.479944962
Arizona,AZ,2020,81960074.00999999,77929170.02000001,4030903.98999998,5.1725226753543945,2.0,72.0,439217.1340091559,24.0,678.1,4628653.613954118
Arizona,AZ,2021,81219990.0,81960074.00999999,-740084.0099999905,-0.9029811392187036,0.0,0.0,0.0,24.0,678.1,4628653.613954118
Arizona,AZ,2022,84196517.02,81219990.0,2976527.019999996,3.664771468206282,0.0,0.0,0.0,24.0,678.1,4628653.613954118
Arizona,AZ,2023,85918797.98,84196517.02,1722280.9600000083,2.045548938314038,0.0,0.0,0.0,24.0,678.1,4628653.613954118
Arizona,AZ,2024,90843287.99,85918797.98,4924490.00999999,5.731562970825433,0.0,0.0,0.0,24.0,678.1,4628653.613954118
Arkansas,AR,2001,41732449.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2002,42449558.0,41732449.0,717109.0,1.7183487122934005,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2003,43108259.0,42449558.0,658701.0,1.5517264043126195,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2004,43672360.0,43108259.0,564101.0,1.3085682722654144,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2005,46164923.0,43672360.0,2492563.0,5.707415399579963,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2006,46635624.0,46164923.0,470701.0,1.0196074625749945,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2007,47054891.0,46635624.0,419267.0,0.8990273186866762,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2008,46134681.01,47054891.0,-920209.990000002,-1.9556096517150616,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2009,43173103.99,46134681.01,-2961577.019999996,-6.419415838939157,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2010,48194285.0,43173103.99,5021181.009999998,11.630345159252464,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2011,47927829.0,48194285.0,-266456.0,-0.5528788320025911,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2012,46859566.98,47927829.0,-1068262.0199999958,-2.22889716118791,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2013,46683034.0,46859566.98,-176532.98000000417,-0.3767277236585428,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2014,47080301.010000005,46683034.0,397267.01000000536,0.8509879842000101,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2015,46465154.02,47080301.010000005,-615146.9900000021,-1.306591030225875,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2016,46188438.0,46465154.02,-276716.0200000033,-0.595534494259712,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2017,46085951.01,46188438.0,-102486.99000000209,-0.2218888415321645,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2018,49602707.98,46085951.01,3516756.969999999,7.630865573842477,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2019,48093031.99,49602707.98,-1509675.9899999946,-3.043535426752712,0.0,0.0,0.0,0.0,0.0,0.0
Arkansas,AR,2020,45851003.01,48093031.99,-2242028.980000004,-4.6618582510376765,2.0,1.5,10814.058223710277,3.0,2.25,16792.758223710276
Arkansas,AR,2021,48663142.010000005,45851003.01,2812139.0000000075,6.1332115229555315,0.0,0.0,0.0,3.0,2.25,16792.758223710276
Arkansas,AR,2022,48997662.989999995,48663142.010000005,334520.9799999893,0.6874216628495691,0.0,0.0,0.0,3.0,2.25,16792.758223710276
Arkansas,AR,2023,48649299.99,48997662.989999995,-348362.99999999255,-0.7109788074404497,0.0,0.0,0.0,3.0,2.25,16792.758223710276
Arkansas,AR,2024,49895812.01,48649299.99,1246512.0199999958,2.562240402752393,0.0,0.0,0.0,3.0,2.25,16792.758223710276
California,CA,2001,247758778.0,,,,2.0,12.3,98050.68,23.0,154.82000000000002,1215514.3860000002
California,CA,2002,235213332.0,247758778.0,-12545446.0,-5.063572762697433,1.0,8.405000000000001,60742.93500000001,24.0,163.22500000000002,1276257.321
California,CA,2003,243221316.0,235213332.0,8007984.0,3.4045621189533595,1.0,8.405000000000001,67001.29800000001,25.0,171.63000000000002,1343258.6190000002
California,CA,2004,252025973.0,243221316.0,8804657.0,3.620018650010101,1.0,1.0,7971.599999999999,26.0,172.63000000000002,1351230.219
California,CA,2005,254249507.0,252025973.0,2223534.0,0.882263829212555,1.0,1.0,7971.599999999999,27.0,173.63000000000002,1359201.8190000001
California,CA,2006,262958528.0,254249507.0,8709021.0,3.425383633093928,1.0,8.405000000000001,67001.29800000001,28.0,182.03500000000003,1426203.117
California,CA,2007,264234911.00000003,262958528.0,1276383.0000000298,0.4853932708354793,2.0,15.905000000000001,126788.29800000001,30.0,197.94000000000003,1552991.415
California,CA,2008,268155218.98,264234911.00000003,3920307.9799999897,1.4836449752848857,3.0,59.0,406551.60000000003,33.0,256.94,1959543.0150000001
California,CA,2009,259583675.98,268155218.98,-8571543.00000003,-3.1964856147883984,4.0,28.01,217026.15300000002,37.0,284.95,2176569.168
California,CA,2010,258530892.0,259583675.98,-1052783.9799999893,-0.405566326936946,0.0,0.0,0.0,37.0,284.95,2176569.168
California,CA,2011,261941700.01,258530892.0,3410808.0099999905,1.3193038493829163,1.0,52.6,351249.5447999999,38.0,337.55,2527818.7128
California,CA,2012,259538038.02,261941700.01,-2403661.9899999797,-0.9176324311509838,0.0,0.0,0.0,38.0,337.55,2527818.7128
California,CA,2013,261332458.99,259538038.02,1794420.9699999988,0.6913903579180639,1.0,9.0,63111.157857000006,39.0,346.55,2590929.870657
California,CA,2014,262584786.02,261332458.99,1252327.0300000012,0.4792083749718675,1.0,8.0,61259.897226527995,40.0,354.55,2652189.767883528
California,CA,2015,261170436.99,262584786.02,-1414349.030000031,-0.5386256574256765,0.0,0.0,0.0,40.0,354.55,2652189.767883528
California,CA,2016,256846634.97000003,261170436.99,-4323802.019999951,-1.655548028265353,4.0,75.305,523543.83150438877,44.0,429.855,3175733.5993879167
California,CA,2017,257267937.01,256846634.97000003,421302.03999996185,0.1640286391329091,0.0,0.0,0.0,44.0,429.855,3175733.5993879167
California,CA,2018,255224271.97,257267937.01,-2043665.0399999917,-0.7943722267732705,1.0,6.0,44134.50963660964,45.0,435.855,3219868.1090245266
California,CA,2019,250378710.0,255224271.97,-4845561.969999999,-1.89855060907748,2.0,31.0,211183.62861117715,47.0,466.855,3431051.7376357038
California,CA,2020,250174672.03,250378710.0,-204037.9699999988,-0.0814917410509858,1.0,8.405000000000001,60594.77291352326,48.0,475.26,3491646.510549227
California,CA,2021,247249865.0,250174672.03,-2924807.030000001,-1.16910597154666,1.0,20.0,129412.19127055487,49.0,495.26,3621058.7018197817
California,CA,2022,251869136.0,247249865.0,4619271.0,1.8682602718509067,1.0,8.405000000000001,59388.93693254415,50.0,503.665,3680447.638752326
California,CA,2023,239480452.02,251869136.0,-12388683.97999999,-4.918698724563056,1.0,0.5,3497.6232934692857,51.0,504.165,3683945.262045795
California,CA,2024,245717144.97,239480452.02,6236692.949999988,2.604259720321196,2.0,34.0,217880.4073474844,53.0,538.165,3901825.6693932796
Colorado,CO,2001,44236038.0,,,,1.0,3.0,23914.8,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2002,45936696.0,44236038.0,1700658.0,3.844507955255848,0.0,0.0,0.0,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2003,46494645.0,45936696.0,557949.0,1.2146041151936569,0.0,0.0,0.0,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2004,46723841.0,46494645.0,229196.0,0.4929513925743491,0.0,0.0,0.0,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2005,48353236.0,46723841.0,1629395.0,3.487288213312771,0.0,0.0,0.0,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2006,49733698.0,48353236.0,1380462.0,2.8549526654224344,0.0,0.0,0.0,5.0,26.400000000000002,194642.81999999998
Colorado,CO,2007,51299156.0,49733698.0,1565458.0,3.147680673172544,1.0,3.7,29494.92,6.0,30.1,224137.74
Colorado,CO,2008,52142473.01,51299156.0,843317.0099999979,1.643919853184325,2.0,5.7,43948.92,8.0,35.800000000000004,268086.66
Colorado,CO,2009,51035906.0,52142473.01,-1106567.009999998,-2.122198940943553,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2010,52917786.0,51035906.0,1881880.0,3.6873647349377903,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2011,53458285.02,52917786.0,540499.0200000033,1.0213938655710262,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2012,53685297.03,53458285.02,227012.0099999979,0.4246526238450548,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2013,53441649.01,53685297.03,-243648.02000000328,-0.4538449696270653,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2014,53396521.01,53441649.01,-45128.0,-0.0844435020924516,0.0,0.0,0.0,8.0,35.800000000000004,268086.66
Colorado,CO,2015,54116045.99,53396521.01,719524.9800000042,1.3475128461370225,1.0,1.6,12129.459650852541,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2016,54802036.98,54116045.99,685990.9899999946,1.2676295495180072,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2017,54830186.0,54802036.98,28149.02000000328,0.0513649155236259,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2018,56450480.02,54830186.0,1620294.0200000033,2.955113119623565,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2019,56520822.99,56450480.02,70342.96999999881,0.1246100475586333,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2020,56050263.99,56520822.99,-470559.0,-0.83254095589382,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2021,56351209.0,56050263.99,300945.0099999979,0.5369198797238313,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2022,56763040.99,56351209.0,411831.9900000021,0.7308307972593846,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2023,55565818.99,56763040.99,-1197222.0,-2.109157612276121,0.0,0.0,0.0,9.0,37.400000000000006,280216.1196508525
Colorado,CO,2024,56842904.01,55565818.99,1277085.0199999958,2.298328438621284,1.0,16.0,102281.26701886798,10.0,53.400000000000006,382497.3866697205
Connecticut,CT,2001,30540758.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2002,31005489.0,30540758.0,464731.0,1.5216747403584416,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2003,31830218.0,31005489.0,824729.0,2.6599451471318516,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2004,32214610.0,31830218.0,384392.0,1.2076323197032457,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2005,33095029.000000004,32214610.0,880419.0000000037,2.7329804706622363,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2006,31677453.0,33095029.000000004,-1417576.0000000035,-4.283350227612743,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2007,34129107.0,31677453.0,2451654.0,7.739429050687882,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2008,30956544.0,34129107.0,-3172563.0,-9.2957691509479,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2009,29715764.0,30956544.0,-1240780.0,-4.00813475819523,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,CT,2010,30391766.0,29715764.0,676002.0,2.274893554814879,1.0,0.12,956.5920000000001,2.0,32.12,256047.792
Connecticut,CT,2011,29858993.0,30391766.0,-532773.0,-1.7530175771950862,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2012,29492338.01,29858993.0,-366654.9900000021,-1.2279549749048877,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2013,29824516.0,29492338.01,332177.9900000021,1.1263196220230831,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2014,29354460.0,29824516.0,-470056.0,-1.5760725169856906,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2015,29476155.01,29354460.0,121695.00999999791,0.4145707670997794,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2016,28931087.0,29476155.01,-545068.0099999979,-1.8491828727833728,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2017,28135529.99,28931087.0,-795557.0100000016,-2.7498344946389386,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2018,28833925.0,28135529.99,698395.0100000016,2.482252903173414,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2019,27899996.0,28833925.0,-933929.0,-3.238993650708324,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2020,27113673.0,27899996.0,-786323.0,-2.8183624112347543,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2021,27737606.0,27113673.0,623933.0,2.3011747615308336,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2022,27767146.0,27737606.0,29540.0,0.1064980157263752,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2023,26685176.0,27767146.0,-1081970.0,-3.89658339391452,0.0,0.0,0.0,2.0,32.12,256047.792
Connecticut,CT,2024,27351355.02,26685176.0,666179.0199999996,2.4964385470045225,0.0,0.0,0.0,2.0,32.12,256047.792
Delaware,DE,2001,11378626.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2002,12018734.0,11378626.0,640108.0,5.625529831106146,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2003,12599590.0,12018734.0,580856.0,4.832921670452146,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2004,11761153.0,12599590.0,-838437.0,-6.654478439377789,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2005,12136788.0,11761153.0,375635.0,3.1938620303638596,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2006,11554672.0,12136788.0,-582116.0,-4.7962937146137845,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2007,11868810.0,11554672.0,314138.0,2.718709799810847,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2008,11748783.0,11868810.0,-120027.0,-1.0112808276482648,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2009,11257778.0,11748783.0,-491005.0,-4.179198815741171,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2010,11605932.0,11257778.0,348154.0,3.092564092132568,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2011,11483295.99,11605932.0,-122636.00999999978,-1.0566666253085042,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2012,11519331.01,11483295.99,36035.01999999955,0.3138038071245392,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2013,11347856.0,11519331.01,-171475.00999999978,-1.4885847958630696,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2014,11338476.989999998,11347856.0,-9379.01000000164,-0.0826500618266714,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2015,11498205.0,11338476.989999998,159728.01000000164,1.408725441175867,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2016,11258438.0,11498205.0,-239767.0,-2.085255916032111,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2017,11128603.010000002,11258438.0,-129834.98999999836,-1.1532238308724387,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2018,11773100.0,11128603.010000002,644496.9899999984,5.7913557471756585,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2019,11469421.99,11773100.0,-303678.0099999998,-2.5794226669271456,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2020,11129051.01,11469421.99,-340370.98000000045,-2.9676384764355546,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2021,11479654.99,11129051.01,350603.98000000045,3.150349294696965,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2022,11539270.99,11479654.99,59616.0,0.5193187430452559,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2023,11081670.99,11539270.99,-457600.0,-3.965588470853651,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,DE,2024,11373916.0,11081670.99,292245.0099999998,2.637192624322803,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2001,10880472.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2002,11128743.0,10880472.0,248271.0,2.281803583521009,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2003,10946383.0,11128743.0,-182360.0,-1.638639691832222,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2004,11414847.0,10946383.0,468464.0,4.279623689395849,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2005,11816207.0,11414847.0,401360.0,3.516122467519714,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2006,11396424.0,11816207.0,-419783.0,-3.5526036400682552,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2007,12110185.0,11396424.0,713761.0,6.263026015880069,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2008,11616234.0,12110185.0,-493951.0,-4.078806393131071,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2009,11434375.0,11616234.0,-181859.0,-1.565559027133923,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2010,11876995.0,11434375.0,442620.0,3.8709592784913913,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2011,11562055.0,11876995.0,-314940.0,-2.651680833409461,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2012,11258845.0,11562055.0,-303210.0,-2.622457685939048,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2013,11085519.0,11258845.0,-173326.0,-1.5394651938098447,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2014,11193589.0,11085519.0,108070.0,0.9748754208079928,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2015,11291233.01,11193589.0,97644.00999999978,0.8723208436543433,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2016,11394003.0,11291233.01,102769.99000000022,0.910175088132383,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2017,10916446.0,11394003.0,-477557.0,-4.191301336325784,0.0,0.0,0.0,0.0,0.0,0.0
District of Columbia,DC,2018,11357910.0,10916446.0,441464.0,4.044026783075737,0.0,0.0,0.0,0.0,0.0,0.0
